"x"
"10.1038/s41598-026-44401-y"
"10.3390/biology15110850"
"10.1016/j.enbuild.2025.116780"
"10.1002/eat.70143"
"10.3758/s13414-025-03198-0"
"10.1177/21522715261446353"
"10.1016/j.jesp.2025.104845"
"10.3389/fpsyt.2026.1737357"
"10.3389/fpsyt.2025.1704170"
"10.1080/09540261.2025.2566211"
"10.1177/01461672231218746"
"10.1177/0271678X251317369"
"10.1109/ISMAR67309.2025.00161"
"10.18653/v1/2025.naacl-long.521"
"10.1111/cdev.14162"
"10.4324/9781003463733"
"10.1016/j.jml.2024.104535"
"10.30802/AALAS-JAALAS-24-000010"
"10.1111/psyp.14593"
"10.1523/ENEURO.0484-23.2024"
"10.3389/feduc.2024.1421716"
"10.4102/rw.v15i1.461"
"10.1080/10888438.2023.2259522"
