"x"
"10.1016/j.psychsport.2026.103231"
"10.1007/s00426-026-02342-1"
"10.1007/s10936-026-10259-4"
"10.1044/2026_JSLHR-25-00098"
"10.1044/2026_JSLHR-25-00614"
"10.1037/xlm0001571"
"10.1016/j.jmbbm.2025.107212"
"10.1162/IMAG.a.1289"
"10.1016/j.nicl.2026.103997"
"10.1080/17483107.2026.2642303"
"10.3389/fpsyg.2026.1724256"
"10.1016/j.jisako.2025.101015"
"10.1016/j.ebiom.2025.105988"
"10.1016/j.actpsy.2025.105351"
"10.1016/j.appet.2025.107891"
"10.1016/j.cognition.2024.106055"
"10.1002/ece3.70986"
"10.1080/1091367X.2024.2439295"
"10.1177/01461672231182852"
"10.1080/13803395.2025.2555602"
"10.1109/ACCESS.2025.3618700"
"10.3389/fpsyg.2025.1625321"
"10.1080/23279095.2024.2303718"
"10.1016/j.livsci.2024.105612"
"10.1186/s12874-024-02442-9"
"10.1186/s10194-024-01857-5"
"10.3758/s13423-024-02484-6"
"10.1080/15389588.2024.2359628"
"10.1109/ISWTA62130.2024.10652008"
"10.3389/fpsyg.2024.1432141"
"10.1080/23273798.2023.2210238"
"10.1080/1750984X.2022.2145574"
"10.1016/j.jesp.2023.104539"
"10.3389/fpsyt.2024.1315854"
"10.1007/s00429-023-02732-w"
"10.1016/j.bpsgos.2023.07.001"
