"x"
"10.1093/chidev/aacag025"
"10.3758/s13428-026-02978-2"
"10.2989/00306525.2026.2684033"
"10.3758/s13421-026-01904-3"
"10.1037/xlm0001569"
"10.1609/aaai.v40i3.37177"
"10.1111/jopy.70046"
"10.1080/09297049.2025.2612025"
"10.3390/ai7010009"
"10.1057/s41599-025-05652-8"
"10.1016/j.ecolecon.2025.108684"
"10.3758/s13428-024-02539-5"
"10.1016/j.joca.2024.09.008"
"10.1007/s10803-025-06984-9"
"10.1037/xge0001879"
"10.3389/fnins.2025.1636362"
"10.1080/15298868.2025.2550615"
"10.3758/s13428-024-02507-z"
"10.1111/cdev.14120"
"10.1007/s10260-023-00741-x"
"10.3727/154427223X16819417821859"
