"x"
"10.1163/15707563-bja10176"
"10.1111/ejn.70475"
"10.1016/j.actpsy.2026.106341"
"10.1111/jep.70373"
"10.1177/13670069241311022"
"10.1155/jonm/3947093"
"10.1080/09602011.2026.2649413"
"10.1177/13670069261444093"
"10.1037/emo0001562"
"10.1016/j.neubiorev.2025.106439"
"10.3389/fpsyg.2026.1724256"
"10.1177/21522715251394917"
"10.1177/10731911241306364"
"10.1044/2025_JSLHR-25-00240"
"10.1016/j.jbusres.2024.115032"
"10.1080/1091367X.2024.2439295"
"10.1080/02687038.2025.2542308"
"10.3389/fnins.2025.1488682"
"10.1111/ele.70021"
"10.1037/per0000701"
"10.1002/jimd.12830"
"10.5334/joc.444"
"10.1186/s12874-024-02442-9"
"10.1111/plb.13684"
"10.1108/IJBPA-07-2024-0144"
"10.5937/fme2401078N"
"10.5334/joc.332"
"10.1080/09647775.2023.2297367"
"10.1093/scan/nsae055"
"10.1080/1750984X.2022.2042839"
"10.1007/978-3-031-64892-2_20"
"10.7150/jca.91301"
