"x"
"10.1016/j.learninstruc.2026.102432"
"10.1016/j.cortex.2026.06.026"
"10.1177/21582440261431430"
"10.3390/educsci16071037"
"10.1002/ece3.72938"
"10.1007/978-3-032-24807-7_2"
"10.1002/wcs.70000"
"10.1016/j.joca.2024.09.008"
"10.3758/s13428-024-02444-x"
