"x"
"10.1111/mbe.70056"
"10.1016/j.edurev.2026.100826"
"10.6063/motricidade.43783"
"10.1007/978-3-032-30405-6_16"
"10.1007/978-3-032-21339-6_3"
"10.1017/pds.2026.10436"
"10.1177/02656590261444674"
"10.1109/RITA.2026.3713775"
"10.1080/13875868.2026.2678799"
"10.4324/9781003424628-4"
"10.4324/9781003630388"
"10.18260/1-2--56434"
"10.36446/rlf439"
"10.1080/10494820.2025.2471911"
