"x"
"10.1109/VRW70859.2026.00363"
"10.1007/s10699-026-10030-x"
"10.1177/00238309251399140"
"10.1109/TLT.2026.3683471"
"10.1007/s11423-026-10626-x"
"10.1016/j.cexr.2025.100111"
"10.1016/j.ijpsycho.2024.112485"
"10.3389/frobt.2025.1529421"
"10.22318/icls2024.309157"
"10.17705/1jais.00866"
