"x"
"10.1177/01461672251412997"
"10.1177/02654075261465751"
"10.1017/psrm.2025.10077"
"10.1111/gwao.70039"
"10.1371/journal.pone.0341433"
"10.1002/jad.70232"
"10.1007/s11187-025-01047-w"
"10.14198/MEDCOM.26877"
"10.1080/09585192.2025.2452969"
"10.1111/gove.12859"
"10.1080/01973533.2025.2527110"
"10.1016/j.joep.2024.102785"
"10.1177/08862605251381850"
"10.4337/9781035327294.00011"
"10.1108/IJLM-08-2025-0520"
"10.1007/s10490-025-10012-w"
"10.1080/14759551.2023.2232505"
"10.1080/02568543.2023.2280790"
"10.1111/gwao.13053"
